,_id,user_id,group_id,status,role,createdAt,updatedAt,__v
811,64084f265581700018104254,63c7ad56343634001a1e5a50,6401b41257e2a30019a8d0a3,True,MEMBER,2023-03-08 09:02:30.072,2023-03-08 09:02:51.068,0
812,64084efd57e2a30019a8d1ed,63e5f27bb9ac7b001891c628,6401b3f157e2a30019a8d0a1,True,MEMBER,2023-03-08 09:01:49.701,2023-03-08 09:02:32.079,0
813,64082afb5d80250018245fea,64082af05581700018104253,6407c7bd5d80250018245f53,True,MEMBER,2023-03-08 06:28:11.351,2023-03-08 08:54:27.567,0
814,64081f985d80250018245f71,64081e315d80250018245f6c,64081f985d80250018245f70,True,OWNER,2023-03-08 05:39:36.940,2023-03-08 05:39:36.940,0
815,64081eae5d80250018245f6d,64081e315d80250018245f6c,6407c7bd5d80250018245f53,True,COACH,2023-03-08 05:35:42.512,2023-07-10 06:15:29.648,0
816,64081e7f57e2a30019a8d174,64081e315d80250018245f6c,6407c79a5d80250018245f51,True,COACH,2023-03-08 05:34:55.939,2023-07-10 06:15:16.019,0
817,64080d9757e2a30019a8d173,64080d7155817000181041dc,6407c79a5d80250018245f51,True,MEMBER,2023-03-08 04:22:47.364,2023-03-08 04:42:14.584,0
818,64080b7b57e2a30019a8d172,63132333f9418c0018549ba3,6401b40d5581700018104110,True,MEMBER,2023-03-08 04:13:47.070,2023-03-13 03:12:07.586,0
819,640809f555817000181041db,63401a158841c20012d2de8d,6407c79a5d80250018245f51,True,MEMBER,2023-03-08 04:07:17.051,2023-03-08 04:42:19.713,0
820,640804d957e2a30019a8d170,63200108f9418c0018549c0a,6401b40d5581700018104110,True,MEMBER,2023-03-08 03:45:29.341,2023-03-13 03:12:10.652,0
821,6408023457e2a30019a8d16f,63bcfb2fe5e74d0013234a87,6401b40d5581700018104110,True,MEMBER,2023-03-08 03:34:13.009,2023-03-13 03:12:09.236,0
822,6407fff355817000181041d9,633b9d0c8841c20012d2de26,6407fff355817000181041d8,True,OWNER,2023-03-08 03:24:35.744,2023-03-08 03:24:35.744,0
823,6407ffc35d80250018245f6b,633b9d0c8841c20012d2de26,6407ffc35d80250018245f6a,True,OWNER,2023-03-08 03:23:47.283,2023-03-08 03:23:47.283,0
824,6407fefa55817000181041d7,639d774b20d2b00019aa18f7,6401b3f15d80250018245e99,True,MEMBER,2023-03-08 03:20:26.044,2023-03-13 03:11:58.717,0
825,6407fe5c5d80250018245f65,618a73e6bd0873001248abac,6401b3f15d80250018245e99,True,MEMBER,2023-03-08 03:17:48.384,2023-03-13 03:12:00.613,0
826,6407fd1d5d80250018245f64,618a105dbd0873001248ab9e,6401b40d5581700018104110,True,MEMBER,2023-03-08 03:12:29.364,2023-03-08 03:16:18.891,0
827,6407fc3f55817000181041d6,6323b918f9418c0018549c59,6401b40d5581700018104110,True,MEMBER,2023-03-08 03:08:47.344,2023-03-08 03:16:20.895,0
828,6407f90c5d80250018245f63,634a0bfe8841c20012d2e08a,6401b3f15d80250018245e99,True,MEMBER,2023-03-08 02:55:08.204,2023-03-08 02:55:16.352,0
829,6407f89957e2a30019a8d16e,6313232ff9418c0018549ba0,6401b40d5581700018104110,True,MEMBER,2023-03-08 02:53:13.238,2023-03-08 02:54:50.066,0
830,6407f74b5d80250018245f62,625fb24eb6c9fc001a485f39,6407c7bd5d80250018245f53,True,MEMBER,2023-03-08 02:47:39.410,2023-03-08 02:59:47.659,0
831,6407f5bb57e2a30019a8d16d,6407d5f45d80250018245f5d,6407c79a5d80250018245f51,True,MEMBER,2023-03-08 02:40:59.600,2023-03-08 03:00:00.802,0
832,6407f59e5d80250018245f61,6407f59657e2a30019a8d16c,6407c79a5d80250018245f51,True,MEMBER,2023-03-08 02:40:30.491,2023-03-08 02:59:42.196,0
833,6407e5ea55817000181041d3,6407e5a05d80250018245f5f,6407c79a5d80250018245f51,True,MEMBER,2023-03-08 01:33:30.753,2023-03-08 02:18:07.515,0
834,6407db4c5d80250018245f5e,63d1434c343634001a1e5b90,6407c79a5d80250018245f51,True,MEMBER,2023-03-08 00:48:12.457,2023-03-08 02:18:15.738,0
835,6407d79157e2a30019a8d16a,62287968f3f4b700123e36c4,6407c7bd5d80250018245f53,True,MEMBER,2023-03-08 00:32:18.000,2023-03-08 00:32:52.796,0
836,6407d76455817000181041d2,63c9cc5f343634001a1e5aeb,6407c79a5d80250018245f51,True,MEMBER,2023-03-08 00:31:32.661,2023-03-08 00:31:47.679,0
837,6407d4385d80250018245f5c,63c4b774b76837001a5abe54,6353a0618841c20012d2e4b0,True,MEMBER,2023-03-08 00:18:00.585,2023-03-08 00:26:18.642,0
838,6407d3955d80250018245f5b,62c525c6c32d9f001ae3830b,6407c7bd5d80250018245f53,True,MEMBER,2023-03-08 00:15:17.325,2023-03-08 00:16:00.723,0
839,6407d1fc57e2a30019a8d169,6368bbc78841c20012d2eb04,6353a0618841c20012d2e4b0,True,MEMBER,2023-03-08 00:08:28.204,2023-03-08 00:15:55.563,0
840,6407d1795d80250018245f5a,6407d1715d80250018245f59,6407c7bd5d80250018245f53,True,MEMBER,2023-03-08 00:06:17.683,2023-03-08 00:15:49.376,0
841,6407d14e55817000181041d1,635f4cd68841c20012d2e74d,6407c7bd5d80250018245f53,True,MEMBER,2023-03-08 00:05:34.878,2023-03-08 00:15:44.106,0
842,6407cee15d80250018245f58,63ba138fe5e74d0013234a6b,6407c79a5d80250018245f51,True,MEMBER,2023-03-07 23:55:13.979,2023-03-07 23:55:27.704,0
843,6407ced755817000181041d0,6354b2408841c20012d2e55a,6407c79a5d80250018245f51,True,MEMBER,2023-03-07 23:55:03.053,2023-03-07 23:55:32.080,0
844,6407cde55d80250018245f57,627bbd8dce99b40019ac739a,6407c79a5d80250018245f51,True,MEMBER,2023-03-07 23:51:01.523,2023-03-07 23:51:18.510,0
845,6407cdad55817000181041cf,6354f7048841c20012d2e55d,6407c7bd5d80250018245f53,True,MEMBER,2023-03-07 23:50:05.367,2023-03-07 23:51:23.926,0
846,6407cc985d80250018245f56,635cc44e8841c20012d2e5a8,6407c79a5d80250018245f51,True,MEMBER,2023-03-07 23:45:28.327,2023-03-07 23:45:49.036,0
847,6407cc6355817000181041ce,6353a4108841c20012d2e4bc,6407c7bd5d80250018245f53,True,MEMBER,2023-03-07 23:44:35.781,2023-03-07 23:45:53.872,0
848,6407cc0a5d80250018245f55,6353a1348841c20012d2e4b3,6407c79a5d80250018245f51,True,MEMBER,2023-03-07 23:43:06.546,2023-03-07 23:45:58.741,0
849,6407cbaf57e2a30019a8d168,6353a4878841c20012d2e4c0,6407c7bd5d80250018245f53,True,MEMBER,2023-03-07 23:41:35.040,2023-03-07 23:46:04.073,0
850,6407cba057e2a30019a8d167,6404601e57e2a30019a8d13e,6407c7bd5d80250018245f53,True,MEMBER,2023-03-07 23:41:20.470,2023-03-07 23:46:09.429,0
851,6407cab155817000181041cd,607a777acc61290011835a34,6407c79a5d80250018245f51,True,MEMBER,2023-03-07 23:37:21.806,2023-03-07 23:37:35.702,0
852,6407ca8a57e2a30019a8d166,61a759dfbd0873001248b324,6353a0618841c20012d2e4b0,True,MEMBER,2023-03-07 23:36:42.297,2023-03-07 23:36:59.780,0
853,6407ca8455817000181041cc,6353987e8841c20012d2e4ae,6407c79a5d80250018245f51,True,MEMBER,2023-03-07 23:36:36.175,2023-03-07 23:36:54.781,0
854,6407ca6455817000181041cb,63a24a4e20d2b00019aa19b8,6353a0618841c20012d2e4b0,True,MEMBER,2023-03-07 23:36:04.275,2023-03-07 23:36:21.902,0
855,6407c7bd5d80250018245f54,619df62abd0873001248b09e,6407c7bd5d80250018245f53,True,OWNER,2023-03-07 23:24:45.382,2023-03-07 23:24:45.382,0
856,6407c79a5d80250018245f52,619df62abd0873001248b09e,6407c79a5d80250018245f51,True,OWNER,2023-03-07 23:24:10.977,2023-03-07 23:24:10.977,0
857,64075bb657e2a30019a8d165,64075b9a57e2a30019a8d164,63eb801e273cf90019645291,True,MEMBER,2023-03-07 15:43:50.236,2023-03-07 15:44:10.604,0
858,640747b357e2a30019a8d163,6407471057e2a30019a8d161,63eb801e273cf90019645291,True,MEMBER,2023-03-07 14:18:27.302,2023-03-07 15:04:40.004,0
859,640747aa5d80250018245f50,64071b4e55817000181041c8,63eb801e273cf90019645291,True,MEMBER,2023-03-07 14:18:18.079,2023-03-07 15:04:44.072,0
860,640721e255817000181041c9,63a03c3420d2b00019aa19aa,6401b3f157e2a30019a8d0a1,True,MEMBER,2023-03-07 11:37:06.363,2023-03-07 11:38:03.293,0
861,64071d375d80250018245f4e,63343ee38841c20012d2dc43,6401b41257e2a30019a8d0a3,True,MEMBER,2023-03-07 11:17:11.079,2023-03-07 11:34:51.655,0
862,6407147c55817000181041c7,63f6120e57e2a30019a8cdf7,63eb80b6273cf90019645293,True,MEMBER,2023-03-07 10:39:56.134,2023-03-07 10:40:09.378,0
863,64070e7a55817000181041c6,63f8517657e2a30019a8ce75,63eb801e273cf90019645291,True,MEMBER,2023-03-07 10:14:18.766,2023-03-07 10:14:55.898,0
864,6406f94855817000181041c2,625c0523b6c9fc001a485ef5,6406f94855817000181041c1,True,OWNER,2023-03-07 08:43:52.615,2023-03-07 08:43:52.615,0
865,6406f92f57e2a30019a8d160,625c0523b6c9fc001a485ef5,6406f92f57e2a30019a8d15f,True,OWNER,2023-03-07 08:43:27.737,2023-03-07 08:43:27.737,0
866,6406da8557e2a30019a8d15e,63297fe9f9418c0018549ccb,6401b40d5581700018104110,True,MEMBER,2023-03-07 06:32:37.467,2023-03-08 02:54:51.442,0
867,6406d4c655817000181041c0,637b29e56de9990019a7b388,6401af305d80250018245e8b,True,MEMBER,2023-03-07 06:08:06.769,2023-03-29 09:27:47.814,0
868,6406d3e557e2a30019a8d15c,634a9c198841c20012d2e0c5,6401af525d80250018245e8d,True,MEMBER,2023-03-07 06:04:21.947,2023-03-18 03:42:46.668,0
869,6406cf4257e2a30019a8d15b,63f302135d80250018245a74,6401af305d80250018245e8b,True,MEMBER,2023-03-07 05:44:34.384,2023-03-07 05:47:38.645,0
870,6406ce6c5d80250018245f4c,634b84558841c20012d2e152,6401af305d80250018245e8b,True,MEMBER,2023-03-07 05:41:00.540,2023-03-07 05:41:26.975,0
871,6405b9135d80250018245f4a,637b15586de9990019a7b382,6405b9135d80250018245f49,True,OWNER,2023-03-06 09:57:39.441,2023-03-06 09:57:39.441,0
872,6405b8e25d80250018245f48,637b15586de9990019a7b382,6405b8e25d80250018245f47,True,OWNER,2023-03-06 09:56:50.589,2023-03-06 09:56:50.589,0
873,6405b13e55817000181041a5,636ccfe58841c20012d2ed02,6401b40d5581700018104110,True,MEMBER,2023-03-06 09:24:14.331,2023-03-06 09:51:55.675,0
874,6404a53557e2a30019a8d140,63bd2dd5e5e74d0013234a90,6401b3f15d80250018245e99,True,MEMBER,2023-03-05 14:20:37.372,2023-03-06 09:51:29.972,0
875,64049d4a5d80250018245f2d,63aff7a920d2b00019aa1e42,6401b41257e2a30019a8d0a3,True,MEMBER,2023-03-05 13:46:50.502,2023-03-07 11:08:19.878,0
876,6404932057e2a30019a8d13f,631323b9f9418c0018549bae,6401b40d5581700018104110,True,MEMBER,2023-03-05 13:03:28.306,2023-03-06 09:51:57.025,0
877,640443f55d80250018245f2b,635108c58841c20012d2e47d,6401b40d5581700018104110,True,MEMBER,2023-03-05 07:25:41.602,2023-03-06 09:52:00.597,0
878,6403f8ec57e2a30019a8d13c,6353d65f8841c20012d2e534,63fc98f75d80250018245e62,True,MEMBER,2023-03-05 02:05:32.060,2023-03-06 07:23:09.094,0
879,64033e505581700018104179,618e20e3bd0873001248ac32,6401af305d80250018245e8b,True,MEMBER,2023-03-04 12:49:20.883,2023-03-07 05:36:34.274,0
880,6403327e5d80250018245f02,62631fb5b6c9fc001a485f70,63fc98f75d80250018245e62,True,MEMBER,2023-03-04 11:58:54.460,2023-03-06 07:23:09.094,0
881,640330f25d80250018245f01,636b30318841c20012d2ece1,63fc98f75d80250018245e62,True,MEMBER,2023-03-04 11:52:18.961,2023-03-06 07:23:09.094,0
882,6403303857e2a30019a8d111,632a9040bc52660012c1d42e,63fc98f75d80250018245e62,True,MEMBER,2023-03-04 11:49:12.099,2023-03-06 07:23:09.094,0
883,64032ef55581700018104175,6365f3778841c20012d2e7c6,63fc98f75d80250018245e62,True,MEMBER,2023-03-04 11:43:49.818,2023-03-06 07:23:09.094,0
884,64032b7f57e2a30019a8d10f,632c30c7bc52660012c1d4b5,63fc98f75d80250018245e62,True,MEMBER,2023-03-04 11:29:03.540,2023-03-06 07:23:09.094,0
885,640321255581700018104171,6321dde0f9418c0018549c47,63fc98f75d80250018245e62,True,MEMBER,2023-03-04 10:44:53.339,2023-03-04 11:00:26.502,0
886,64031d29558170001810416b,634ce2e48841c20012d2e1aa,6401af525d80250018245e8d,True,MEMBER,2023-03-04 10:27:53.389,2023-03-07 05:37:57.392,0
887,64031c9b558170001810416a,62de5c17db99b2001aec8c23,63fc98f75d80250018245e62,True,MEMBER,2023-03-04 10:25:31.518,2023-03-04 10:34:56.584,0
888,6402fb7857e2a30019a8d0fc,63d4c99da9c008001907ee52,63fc98f75d80250018245e62,True,MEMBER,2023-03-04 08:04:08.379,2023-03-04 10:34:56.584,0
889,6402fa9557e2a30019a8d0f7,631487e3f9418c0018549bc7,63fc98f75d80250018245e62,True,MEMBER,2023-03-04 08:00:21.268,2023-03-04 10:34:56.584,0
890,6402d8c15d80250018245ebd,632530e9f9418c0018549c6d,6401b3f157e2a30019a8d0a1,True,MEMBER,2023-03-04 05:36:01.051,2023-03-04 05:36:30.161,0
891,6402d1ea558170001810412b,6189f6d3bd0873001248ab93,6401b40d5581700018104110,True,MEMBER,2023-03-04 05:06:50.425,2023-03-06 09:52:04.718,0
892,6402c84857e2a30019a8d0c8,632aee32bc52660012c1d44c,6401b3f157e2a30019a8d0a1,True,MEMBER,2023-03-04 04:25:44.094,2023-03-04 05:36:37.775,0
893,6402c08157e2a30019a8d0c7,63c7b209343634001a1e5a54,6401b41257e2a30019a8d0a3,True,MEMBER,2023-03-04 03:52:33.110,2023-03-04 03:52:45.651,0
894,6402bd415581700018104129,63e70cc497c31000192ee62a,6401b3f157e2a30019a8d0a1,True,MEMBER,2023-03-04 03:38:41.263,2023-03-04 03:52:31.211,0
895,6402bb9757e2a30019a8d0c5,6372289d8841c20012d2ee64,6401b41257e2a30019a8d0a3,True,MEMBER,2023-03-04 03:31:35.181,2023-03-04 03:53:44.589,0
896,6402bb6557e2a30019a8d0c4,63705f488841c20012d2ed56,6401b41257e2a30019a8d0a3,True,MEMBER,2023-03-04 03:30:45.444,2023-03-04 03:53:49.034,0
897,6402baa157e2a30019a8d0c3,637757176de9990019a7b2ed,6401b3f157e2a30019a8d0a1,True,MEMBER,2023-03-04 03:27:29.054,2023-03-04 03:54:02.323,0
898,6402b98957e2a30019a8d0c2,63ac106d20d2b00019aa1e1e,6401b41257e2a30019a8d0a3,True,MEMBER,2023-03-04 03:22:49.632,2023-03-04 03:54:33.953,0
899,6402b8e75581700018104128,639995f020d2b00019aa18bc,6401b41257e2a30019a8d0a3,True,MEMBER,2023-03-04 03:20:07.064,2023-03-04 03:21:15.085,0
900,640275e057e2a30019a8d0bf,62b8f3c0c32d9f001ae3703d,640275e057e2a30019a8d0be,True,OWNER,2023-03-03 22:34:08.941,2023-03-03 22:34:08.941,0
901,640275b35581700018104125,62b8f3c0c32d9f001ae3703d,640275b35581700018104124,True,OWNER,2023-03-03 22:33:23.230,2023-03-03 22:33:23.230,0
902,6401dfd357e2a30019a8d0b9,632171e3f9418c0018549c1e,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 11:53:55.953,2023-03-06 09:51:31.581,0
903,6401ddad57e2a30019a8d0b8,62ef4ecaf9418c0018549a7b,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 11:44:45.883,2023-03-06 09:51:33.121,0
904,6401dd8457e2a30019a8d0b7,6367261b8841c20012d2e857,6401b40d5581700018104110,True,MEMBER,2023-03-03 11:44:04.034,2023-03-06 09:52:24.026,0
905,6401db155581700018104121,634a97698841c20012d2e0ba,6401af525d80250018245e8d,True,MEMBER,2023-03-03 11:33:41.162,2023-03-07 05:37:58.800,0
906,6401db0157e2a30019a8d0b6,6378709a6de9990019a7b35d,6401af305d80250018245e8b,True,MEMBER,2023-03-03 11:33:21.651,2023-03-07 05:36:37.666,0
907,6401da8e57e2a30019a8d0b5,63455fdf8841c20012d2e06b,6401b40d5581700018104110,True,MEMBER,2023-03-03 11:31:26.019,2023-03-06 09:52:27.593,0
908,6401d9c75581700018104120,6321ce58f9418c0018549c45,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 11:28:07.959,2023-03-06 09:51:34.314,0
909,6401d90057e2a30019a8d0b4,635109ed8841c20012d2e487,6401b40d5581700018104110,True,MEMBER,2023-03-03 11:24:48.389,2023-03-06 09:52:29.152,0
910,6401d53f57e2a30019a8d0b3,636e0cb78841c20012d2ed2b,6401b40d5581700018104110,True,MEMBER,2023-03-03 11:08:47.599,2023-03-06 09:52:30.733,0
911,6401d3a3558170001810411f,6326b94af9418c0018549c7e,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 11:01:55.969,2023-03-06 09:51:35.554,0
912,6401cff557e2a30019a8d0b2,6401cfc757e2a30019a8d0b0,63eb7eaf273cf9001964528f,True,MEMBER,2023-03-03 10:46:13.616,2023-03-03 11:24:43.612,0
913,6401cfee57e2a30019a8d0b1,62e0c085db99b2001aec8c31,6401b40d5581700018104110,True,MEMBER,2023-03-03 10:46:06.974,2023-03-06 09:52:32.230,0
914,6401cf17558170001810411e,61922f73bd0873001248ad05,6401af305d80250018245e8b,True,MEMBER,2023-03-03 10:42:31.276,2023-03-07 05:36:39.519,0
915,6401cecc558170001810411d,62eb6519f9418c0018549a64,6401b40d5581700018104110,True,MEMBER,2023-03-03 10:41:16.935,2023-03-06 09:52:33.759,0
916,6401ce745d80250018245eb3,61c81d7abd0873001248ba4a,6401af525d80250018245e8d,True,MEMBER,2023-03-03 10:39:48.103,2023-03-07 05:38:00.393,0
917,6401cad257e2a30019a8d0af,63f3776d5d80250018245b2d,6401af305d80250018245e8b,True,MEMBER,2023-03-03 10:24:18.271,2023-03-07 05:36:41.564,0
918,6401c7d95d80250018245eb1,622d6553e1719b001a7c3a65,6401af305d80250018245e8b,True,MEMBER,2023-03-03 10:11:37.961,2023-03-07 05:36:43.041,0
919,6401c29f5d80250018245eb0,61fa1aeaba55fa001ac3046c,6401af525d80250018245e8d,True,MEMBER,2023-03-03 09:49:19.757,2023-03-07 05:38:01.938,0
920,6401c154558170001810411c,6312fecef9418c0018549b88,6401b40d5581700018104110,True,MEMBER,2023-03-03 09:43:48.562,2023-03-03 10:00:43.762,0
921,6401c0be5d80250018245eaf,632159def9418c0018549c17,6401b40d5581700018104110,True,MEMBER,2023-03-03 09:41:18.309,2023-03-03 10:00:41.963,0
922,6401bea05d80250018245eae,634a59e58841c20012d2e09d,6401af305d80250018245e8b,True,MEMBER,2023-03-03 09:32:16.817,2023-03-07 05:36:44.488,0
923,6401bd875d80250018245ead,634a61358841c20012d2e0a9,6401af305d80250018245e8b,True,MEMBER,2023-03-03 09:27:35.405,2023-03-07 05:36:53.546,0
924,6401bc62558170001810411b,634a9dd98841c20012d2e0ce,6401af525d80250018245e8d,True,MEMBER,2023-03-03 09:22:42.456,2023-03-07 05:38:03.755,0
925,6401bc255d80250018245eac,63f60c275581700018103e64,6401af305d80250018245e8b,True,MEMBER,2023-03-03 09:21:41.229,2023-03-07 05:49:53.713,0
926,6401ba6f5d80250018245eab,634b7d508841c20012d2e151,6401af305d80250018245e8b,True,MEMBER,2023-03-03 09:14:23.654,2023-03-07 05:36:55.155,0
927,6401ba6857e2a30019a8d0ae,63a6809b20d2b00019aa1b47,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 09:14:16.999,2023-03-03 09:14:45.492,0
928,6401ba4e558170001810411a,62aa848ec32d9f001ae36bb4,6401af305d80250018245e8b,True,MEMBER,2023-03-03 09:13:50.689,2023-03-07 05:36:56.756,0
929,6401b9e55d80250018245eaa,63132340f9418c0018549ba7,6401b40d5581700018104110,True,MEMBER,2023-03-03 09:12:05.256,2023-03-03 09:18:15.139,0
930,6401b89b5d80250018245ea7,6351093c8841c20012d2e47f,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 09:06:35.372,2023-03-03 09:14:43.496,0
931,6401b8845d80250018245ea6,63510be98841c20012d2e48c,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 09:06:12.608,2023-03-03 09:14:41.268,0
932,6401b85e57e2a30019a8d0ad,617f64b42f80fc00185341b3,6401af525d80250018245e8d,True,MEMBER,2023-03-03 09:05:34.252,2023-03-03 09:05:46.939,0
933,6401b8285581700018104119,6321733ab150be001a0502b5,6401b40d5581700018104110,True,MEMBER,2023-03-03 09:04:40.416,2023-03-03 09:18:12.279,0
934,6401b78d57e2a30019a8d0ac,6334c8fc8841c20012d2dc46,6401af525d80250018245e8d,True,MEMBER,2023-03-03 09:02:05.601,2023-03-03 09:05:55.652,0
935,6401b7795581700018104118,6312febdf9418c0018549b86,6401b40d5581700018104110,True,MEMBER,2023-03-03 09:01:45.976,2023-03-03 09:02:09.641,0
936,6401b7755d80250018245ea3,639d76d120d2b00019aa18f6,6401b40d5581700018104110,True,MEMBER,2023-03-03 09:01:41.477,2023-03-03 09:02:10.959,0
937,6401b76f57e2a30019a8d0ab,63342ae28841c20012d2dc3f,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 09:01:35.515,2023-03-03 09:01:47.503,0
938,6401b72257e2a30019a8d0aa,6312febcf9418c0018549b84,6401b40d5581700018104110,True,MEMBER,2023-03-03 09:00:18.104,2023-03-03 09:02:12.559,0
939,6401b6f657e2a30019a8d0a9,6076c5a0cc6129001183599b,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 08:59:34.714,2023-03-03 09:01:48.936,0
940,6401b6a55d80250018245ea2,6312fee8f9418c0018549b8b,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:58:13.256,2023-03-03 09:02:14.139,0
941,6401b6a25581700018104117,6319f40df9418c0018549be9,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:58:10.161,2023-03-03 09:02:15.451,0
942,6401b69b5d80250018245ea1,63e1bdce97c31000192ee496,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:58:03.107,2023-03-03 09:02:17.876,0
943,6401b64857e2a30019a8d0a8,636725978841c20012d2e856,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:56:40.029,2023-03-03 09:02:20.075,0
944,6401b5f057e2a30019a8d0a7,63132330f9418c0018549ba1,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:55:12.715,2023-03-03 08:55:51.882,0
945,6401b5c35d80250018245ea0,632a92cdbc52660012c1d431,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:54:27.054,2023-03-03 08:54:40.636,0
946,6401b59e5581700018104116,62f0e34af9418c0018549a87,6401b3f15d80250018245e99,True,MEMBER,2023-03-03 08:53:50.650,2023-03-03 08:55:01.906,0
947,6401b5995d80250018245e9f,6334f6148841c20012d2dc4a,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:53:45.115,2023-03-03 08:54:42.499,0
948,6401b5935581700018104115,634a94cb8841c20012d2e0b8,6401af305d80250018245e8b,True,MEMBER,2023-03-03 08:53:39.183,2023-03-03 09:06:31.077,0
949,6401b55f57e2a30019a8d0a6,6378508e6de9990019a7b351,6401af305d80250018245e8b,True,MEMBER,2023-03-03 08:52:47.530,2023-03-03 09:06:33.172,0
950,6401b54e5d80250018245e9e,62df6b05db99b2001aec8c25,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:52:30.205,2023-03-03 08:54:44.027,0
951,6401b54a5d80250018245e9d,6324608cf9418c0018549c65,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:52:26.203,2023-03-03 08:54:45.800,0
952,6401b5445581700018104114,62f7732ef9418c0018549acb,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:52:20.656,2023-03-03 08:54:47.181,0
953,6401b53e5d80250018245e9c,63132333f9418c0018549ba2,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:52:14.537,2023-03-03 08:54:48.625,0
954,6401b53157e2a30019a8d0a5,63672c678841c20012d2e8a4,6401b40d5581700018104110,True,MEMBER,2023-03-03 08:52:01.025,2023-03-03 08:54:51.877,0
955,6401b5285d80250018245e9b,634a92e48841c20012d2e0b5,6401af305d80250018245e8b,True,MEMBER,2023-03-03 08:51:52.639,2023-03-03 08:52:23.596,0
956,6401b41257e2a30019a8d0a4,637481536de9990019a7b0b9,6401b41257e2a30019a8d0a3,True,OWNER,2023-03-03 08:47:14.132,2023-03-03 08:47:14.132,0
957,6401b40d5581700018104111,6225fc8ef3f4b700123e35c9,6401b40d5581700018104110,True,OWNER,2023-03-03 08:47:09.075,2023-03-03 08:47:09.075,0
958,6401b3f15d80250018245e9a,6225fc8ef3f4b700123e35c9,6401b3f15d80250018245e99,True,OWNER,2023-03-03 08:46:41.785,2023-03-03 08:46:41.785,0
959,6401b3f157e2a30019a8d0a2,637481536de9990019a7b0b9,6401b3f157e2a30019a8d0a1,True,OWNER,2023-03-03 08:46:41.278,2023-03-03 08:46:41.278,0
960,6401b3c0558170001810410f,634a9b558841c20012d2e0c2,6401af305d80250018245e8b,True,MEMBER,2023-03-03 08:45:52.041,2023-03-03 08:52:27.096,0
961,6401b3b85d80250018245e98,634a61278841c20012d2e0a8,6401af525d80250018245e8d,True,MEMBER,2023-03-03 08:45:44.974,2023-03-03 08:52:11.999,0
962,6401b38c558170001810410e,62b81702c32d9f001ae36f71,6401b38c558170001810410d,True,OWNER,2023-03-03 08:45:00.288,2023-03-03 08:45:00.288,0
963,6401b2d857e2a30019a8d0a0,634a5abf8841c20012d2e09f,6401af305d80250018245e8b,True,MEMBER,2023-03-03 08:42:00.216,2023-03-03 08:52:25.422,0
964,6401b2c15d80250018245e97,634a630a8841c20012d2e0ab,6401af305d80250018245e8b,True,MEMBER,2023-03-03 08:41:37.082,2023-03-03 08:41:46.023,0
965,6401b2935d80250018245e96,63785a7c6de9990019a7b357,6401af525d80250018245e8d,True,MEMBER,2023-03-03 08:40:51.921,2023-03-03 08:41:57.213,0
966,6401b1fa57e2a30019a8d09f,634aadc98841c20012d2e0d5,6401af525d80250018245e8d,True,MEMBER,2023-03-03 08:38:18.823,2023-03-03 08:41:59.047,0
967,6401b1c057e2a30019a8d09e,62bc7f68c32d9f001ae37273,6401af305d80250018245e8b,True,MEMBER,2023-03-03 08:37:20.268,2023-03-03 08:41:47.896,0
968,6401b16b5d80250018245e95,63786fbf6de9990019a7b35b,6401af525d80250018245e8d,True,MEMBER,2023-03-03 08:35:55.455,2023-03-03 08:36:07.833,0
969,6401b1435d80250018245e94,634aa2d68841c20012d2e0d3,6401af525d80250018245e8d,True,MEMBER,2023-03-03 08:35:15.800,2023-03-03 08:35:18.673,0
970,6401b1415d80250018245e93,635ca2fa8841c20012d2e5a5,6401af305d80250018245e8b,True,MEMBER,2023-03-03 08:35:13.935,2023-03-03 08:35:27.119,0
971,6401b13b5d80250018245e92,63a8e54520d2b00019aa1ceb,6401af525d80250018245e8d,True,MEMBER,2023-03-03 08:35:07.257,2023-03-03 08:35:10.317,0
972,6401b12f558170001810410c,632441fef9418c0018549c61,6401af525d80250018245e8d,True,MEMBER,2023-03-03 08:34:55.262,2023-03-03 08:35:08.077,0
973,6401b128558170001810410b,6106aa0bf02721001140cbdd,6401af305d80250018245e8b,True,MEMBER,2023-03-03 08:34:48.335,2023-03-03 08:34:50.764,0
